reaction_id,reaction_name,subsystem,knockout_flux,baseline_flux,flux_ratio,growth_pct,impact,status,num_genes,gene_ids,gene_names,equation
GTPCIn,"GTP Cyclohydrolase I, Nuclear",Tetrahydrobiopterin metabolism,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,2643.1,G_2643__46__1,gtp[n] + h2o[n] --> ahdt[n] + for[n] + h[n]
GTPtn,GTP Diffusion in Nucleus,"Transport, nuclear",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,0,,,gtp[c] <=> gtp[n]
GUACYC,Guanylate Cyclase,Nucleotide interconversion,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,10,4882.1;2984.1;4881.1;3000.1;2977.1;2983.1;4882.2;2982.1;2974.1;2986.1,G_4882__46__1;G_2984__46__1;G_4881__46__1;G_3000__46__1;G_2977__46__1;G_2983__46__1;G_4882__46__2;G_2982__46__1;G_2974__46__1;G_2986__46__1,gtp[c] --> 35cgmp[c] + ppi[c]
GULN3D,L-Gulonate 3-Dehydrogenase,Pentose phosphate pathway,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,0,,,guln[c] + nad[c] <=> 3dhguln[c] + h[c] + nadh[c]
H2ETer,"H2 Phosphoethanolaminyl Transferase, Endoplasmic Reticulum",Phosphatidylinositol phosphate metabolism,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,2,23556.1;23556.2,G_23556__46__1;G_23556__46__2,mgacpail_hs[r] + pe_hs[r] --> dag_hs[r] + emgacpail_hs[r]
H2MTer_L,"H2 Mannosyltransferase, Endoplasmic Reticulum",Phosphatidylinositol phosphate metabolism,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,55650.1,G_55650__46__1,0.1 dolmanp_L[r] + mgacpail_hs[r] --> 0.1 dolp_L[r] + h[r] + m2gacpail_hs[r]
H2O2tp,Hydrogen Peroxide Peroxisomal Transport via Diffusion,"Transport, peroxisomal",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,0,,,h2o2[c] <=> h2o2[x]
H2Otg,"H2O Transport, Golgi Apparatus","Transport, golgi apparatus",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,0,,,h2o[c] <=> h2o[g]
H2Otly,"H2O Transport, Lysosomal","Transport, lysosomal",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,0,,,h2o[c] <=> h2o[l]
H2Otn,"H2O Transport, Nuclear","Transport, nuclear",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,0,,,h2o[n] <=> h2o[c]
H3ETer,"H3 Phosphoethanolaminyl Transferase, Endoplasmic Reticulum",Phosphatidylinositol phosphate metabolism,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,2,23556.1;23556.2,G_23556__46__1;G_23556__46__2,m2gacpail_hs[r] + pe_hs[r] --> dag_hs[r] + memgacpail_hs[r]
H3MTer_L,"H3 Mannosyltransferase, Endoplasmic Reticulum",Phosphatidylinositol phosphate metabolism,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,9488.1,G_9488__46__1,0.1 dolmanp_L[r] + m2gacpail_hs[r] --> 0.1 dolp_L[r] + h[r] + m3gacpail_hs[r]
H4ET3er,"H4 Phosphoethanolaminyl Transferase, Endoplasmic Reticulum",Phosphatidylinositol phosphate metabolism,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,4,84720.2;5281.2;5281.1;84720.1,G_84720__46__2;G_5281__46__2;G_5281__46__1;G_84720__46__1,m3gacpail_hs[r] + pe_hs[r] --> dag_hs[r] + em3gacpail_hs[r]
H4ETer,"H4 Phosphoethanolaminyl Transferase, Endoplasmic Reticulum",Phosphatidylinositol phosphate metabolism,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,2,23556.1;23556.2,G_23556__46__1;G_23556__46__2,m3gacpail_hs[r] + pe_hs[r] --> dag_hs[r] + m2emgacpail_hs[r]
H5MTer_L,"H5 Mannosyltransferase, Endoplasmic Reticulum",Phosphatidylinositol phosphate metabolism,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,55650.1,G_55650__46__1,0.1 dolmanp_L[r] + emgacpail_hs[r] --> 0.1 dolp_L[r] + h[r] + memgacpail_hs[r]
H6_ET2er,"H6' Phosphoethanolaminyl Transferase, Endoplasmic Reticulum",Phosphatidylinositol phosphate metabolism,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,3,5281.2;5281.1;54872.1,G_5281__46__2;G_5281__46__1;G_54872__46__1,em3gacpail_hs[r] + pe_hs[r] --> dag_hs[r] + emem2gacpail_hs[r]
H6ET3er,"H6 Phosphoethanolaminyl Transferase, Endoplasmic Reticulum",Phosphatidylinositol phosphate metabolism,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,4,84720.2;5281.2;5281.1;84720.1,G_84720__46__2;G_5281__46__2;G_5281__46__1;G_84720__46__1,m2emgacpail_hs[r] + pe_hs[r] --> dag_hs[r] + em2emgacpail_hs[r]
H7_ETer,"H7' Phosphoethanolaminyl Transferase, Endoplasmic Reticulum",Phosphatidylinositol phosphate metabolism,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,2,23556.1;23556.2,G_23556__46__1;G_23556__46__2,emem2gacpail_hs[r] + pe_hs[r] --> dag_hs[r] + gpi_hs[r]
HIStiDF,L-Histidine Transport via Diffusion (Extracellular to Cytosol),"Transport, extracellular",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,55089.1,G_55089__46__1,his_L[e] --> his_L[c]
HMR_2718,HMR_2718,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,5,114571.1;6583.1;123096.1;6580.1;788.1,G_114571__46__1;G_6583__46__1;G_123096__46__1;G_6580__46__1;G_788__46__1,crn[m] + eicostetcrn[c] <=> crn[c] + eicostetcrn[m]
HMR_2715,HMR_2715,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,5,114571.1;6583.1;123096.1;6580.1;788.1,G_114571__46__1;G_6583__46__1;G_123096__46__1;G_6580__46__1;G_788__46__1,crn[m] + strdnccrn[c] <=> crn[c] + strdnccrn[m]
HMR_2688,HMR_2688,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,5,114571.1;6583.1;123096.1;6580.1;788.1,G_114571__46__1;G_6583__46__1;G_123096__46__1;G_6580__46__1;G_788__46__1,M01775[m] + crn[c] <=> M01775[c] + crn[m]
HMR_2687,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,3,1375.1;126129.1;1374.1,G_1375__46__1;G_126129__46__1;G_1374__46__1,M01236[c] + crn[c] <=> M01775[c] + coa[c]
HMR_2686,Carnitine O-Acetyltransferase,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,2,1376.1;1384.1,G_1376__46__1;G_1384__46__1,CE5151[m] + crn[m] <=> M01777[m] + coa[m]
HMR_2685,HMR_2685,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,5,114571.1;6583.1;123096.1;6580.1;788.1,G_114571__46__1;G_6583__46__1;G_123096__46__1;G_6580__46__1;G_788__46__1,M01777[m] + crn[c] <=> M01777[c] + crn[m]
HMR_2684,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,3,1375.1;126129.1;1374.1,G_1375__46__1;G_126129__46__1;G_1374__46__1,CE5151[c] + crn[c] <=> M01777[c] + coa[c]
HMR_2683,Carnitine O-Acetyltransferase,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,2,1376.1;1384.1,G_1376__46__1;G_1384__46__1,M00018[m] + crn[m] <=> M01776[m] + coa[m]
HMR_2682,HMR_2682,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,5,114571.1;6583.1;123096.1;6580.1;788.1,G_114571__46__1;G_6583__46__1;G_123096__46__1;G_6580__46__1;G_788__46__1,M01776[m] + crn[c] <=> M01776[c] + crn[m]
HMR_2681,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,3,1375.1;126129.1;1374.1,G_1375__46__1;G_126129__46__1;G_1374__46__1,M00018[c] + crn[c] <=> M01776[c] + coa[c]
HMR_2679,HMR_2679,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,5,114571.1;6583.1;123096.1;6580.1;788.1,G_114571__46__1;G_6583__46__1;G_123096__46__1;G_6580__46__1;G_788__46__1,arachcrn[m] + crn[c] <=> arachcrn[c] + crn[m]
HMR_2677,Carnitine O-Acetyltransferase,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,2,1376.1;1384.1,G_1376__46__1;G_1384__46__1,M02611[m] + coa[m] <=> M02612[m] + crn[m]
HMR_2676,HMR_2676,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,5,114571.1;6583.1;123096.1;6580.1;788.1,G_114571__46__1;G_6583__46__1;G_123096__46__1;G_6580__46__1;G_788__46__1,M02611[m] + crn[c] <=> M02611[c] + crn[m]
HMR_2675,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,3,1375.1;126129.1;1374.1,G_1375__46__1;G_126129__46__1;G_1374__46__1,M02611[c] + coa[c] <=> M02612[c] + crn[c]
HMR_2673,HMR_2673,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,5,114571.1;6583.1;123096.1;6580.1;788.1,G_114571__46__1;G_6583__46__1;G_123096__46__1;G_6580__46__1;G_788__46__1,crn[m] + lneldccrn[c] <=> crn[c] + lneldccrn[m]
HMR_2671,Carnitine O-Acetyltransferase,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,2,1376.1;1384.1,G_1376__46__1;G_1384__46__1,M00116[m] + crn[m] <=> M02638[m] + coa[m]
HMR_2670,HMR_2670,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,5,114571.1;6583.1;123096.1;6580.1;788.1,G_114571__46__1;G_6583__46__1;G_123096__46__1;G_6580__46__1;G_788__46__1,M02638[m] + crn[c] <=> M02638[c] + crn[m]
HMR_2669,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,3,1375.1;126129.1;1374.1,G_1375__46__1;G_126129__46__1;G_1374__46__1,M00116[c] + crn[c] <=> M02638[c] + coa[c]
HMR_2668,Carnitine O-Acetyltransferase,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,2,1376.1;1384.1,G_1376__46__1;G_1384__46__1,M00127[m] + crn[m] <=> coa[m] + elaidcrn[m]
HMR_2689,Carnitine O-Acetyltransferase,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,2,1376.1;1384.1,G_1376__46__1;G_1384__46__1,M01236[m] + crn[m] <=> M01775[m] + coa[m]
HMR_2690,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,3,1375.1;126129.1;1374.1,G_1375__46__1;G_126129__46__1;G_1374__46__1,M00123[c] + crn[c] <=> M00122[c] + coa[c]
HMR_2691,HMR_2691,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,5,114571.1;6583.1;123096.1;6580.1;788.1,G_114571__46__1;G_6583__46__1;G_123096__46__1;G_6580__46__1;G_788__46__1,M00122[c] + crn[m] <=> M00122[m] + crn[c]
HMR_2692,Carnitine O-Acetyltransferase,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,2,1376.1;1384.1,G_1376__46__1;G_1384__46__1,M00123[m] + crn[m] <=> M00122[m] + coa[m]
HMR_2713,Carnitine O-Acetyltransferase,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,2,1376.1;1384.1,G_1376__46__1;G_1384__46__1,M02637[m] + coa[m] <=> crn[m] + lnlncacoa[m]
HMR_2712,HMR_2712,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,5,114571.1;6583.1;123096.1;6580.1;788.1,G_114571__46__1;G_6583__46__1;G_123096__46__1;G_6580__46__1;G_788__46__1,M02637[m] + crn[c] <=> M02637[c] + crn[m]
HMR_2711,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,3,1375.1;126129.1;1374.1,G_1375__46__1;G_126129__46__1;G_1374__46__1,M02637[c] + coa[c] <=> crn[c] + lnlncacoa[c]
HMR_2710,Carnitine O-Acetyltransferase,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,2,1376.1;1384.1,G_1376__46__1;G_1384__46__1,M00006[m] + crn[m] <=> M01726[m] + coa[m]
HMR_2709,HMR_2709,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,5,114571.1;6583.1;123096.1;6580.1;788.1,G_114571__46__1;G_6583__46__1;G_123096__46__1;G_6580__46__1;G_788__46__1,M01726[m] + crn[c] <=> M01726[c] + crn[m]
HMR_2708,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,3,1375.1;126129.1;1374.1,G_1375__46__1;G_126129__46__1;G_1374__46__1,M00006[c] + crn[c] <=> M01726[c] + coa[c]
HMR_2707,Carnitine O-Acetyltransferase,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,2,1376.1;1384.1,G_1376__46__1;G_1384__46__1,CE5155[m] + crn[m] <=> M01727[m] + coa[m]
HMR_2706,HMR_2706,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,5,114571.1;6583.1;123096.1;6580.1;788.1,G_114571__46__1;G_6583__46__1;G_123096__46__1;G_6580__46__1;G_788__46__1,M01727[m] + crn[c] <=> M01727[c] + crn[m]
HMR_2666,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,3,1375.1;126129.1;1374.1,G_1375__46__1;G_126129__46__1;G_1374__46__1,M00127[c] + crn[c] <=> coa[c] + elaidcrn[c]
HMR_2705,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,3,1375.1;126129.1;1374.1,G_1375__46__1;G_126129__46__1;G_1374__46__1,CE5155[c] + crn[c] <=> M01727[c] + coa[c]
HMR_2703,HMR_2703,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,5,114571.1;6583.1;123096.1;6580.1;788.1,G_114571__46__1;G_6583__46__1;G_123096__46__1;G_6580__46__1;G_788__46__1,M01724[m] + crn[c] <=> M01724[c] + crn[m]
HMR_2702,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,3,1375.1;126129.1;1374.1,G_1375__46__1;G_126129__46__1;G_1374__46__1,M01724[c] + coa[c] <=> crn[c] + docoscoa[c]
HMR_2701,Carnitine O-Acetyltransferase,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,2,1376.1;1384.1,G_1376__46__1;G_1384__46__1,M02051[m] + coa[m] <=> M02052[m] + crn[m]
HMR_2700,HMR_2700,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,5,114571.1;6583.1;123096.1;6580.1;788.1,G_114571__46__1;G_6583__46__1;G_123096__46__1;G_6580__46__1;G_788__46__1,M02051[m] + crn[c] <=> M02051[c] + crn[m]
HMR_2699,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,3,1375.1;126129.1;1374.1,G_1375__46__1;G_126129__46__1;G_1374__46__1,M02051[c] + coa[c] <=> M02052[c] + crn[c]
HMR_2697,Carnitine O-Acetyltransferase,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,2,1376.1;1384.1,G_1376__46__1;G_1384__46__1,M00101[m] + crn[m] <=> M00100[m] + coa[m]
HMR_2695,HMR_2695,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,5,114571.1;6583.1;123096.1;6580.1;788.1,G_114571__46__1;G_6583__46__1;G_123096__46__1;G_6580__46__1;G_788__46__1,M00100[c] + crn[m] <=> M00100[m] + crn[c]
HMR_2693,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,3,1375.1;126129.1;1374.1,G_1375__46__1;G_126129__46__1;G_1374__46__1,M00101[c] + crn[c] <=> M00100[c] + coa[c]
HMR_2704,Carnitine O-Acetyltransferase,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,2,1376.1;1384.1,G_1376__46__1;G_1384__46__1,M01724[m] + coa[m] <=> crn[m] + docoscoa[m]
HMR_2530,Very-Long-Chain 3-Oxoacyl Coenzyme A Synthase,Fatty acid synthesis,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,7,6785.1;79071.1;60481.1;64834.1;54898.1;79993.1;83401.1,G_6785__46__1;G_79071__46__1;G_60481__46__1;G_64834__46__1;G_54898__46__1;G_79993__46__1;G_83401__46__1,h[c] + lnlncacoa[c] + malcoa[c] --> M00869[c] + co2[c] + coa[c]
HMR_3329,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,2,4645.1;30.1,G_4645__46__1;G_30__46__1,M00879[x] + coa[x] --> accoa[x] + nrvnccoa[x]
HMR_2983,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,8,23305.1;2181.1;2182.1;2180.1;11001.1;51703.1;23205.1;81616.1,G_23305__46__1;G_2181__46__1;G_2182__46__1;G_2180__46__1;G_11001__46__1;G_51703__46__1;G_23205__46__1;G_81616__46__1,atp[r] + coa[r] + eicostet[r] <=> amp[r] + eicostetcoa[r] + ppi[r]
CYTK10,"Cytidylate Kinase (CMP, dGTP)",Nucleotide interconversion,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,51727.1,G_51727__46__1,cmp[c] + dgtp[c] <=> cdp[c] + dgdp[c]
CYTK10n,"Cytidylate Kinase (CMP, dGTP), Nuclear",Nucleotide interconversion,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,51727.1,G_51727__46__1,cmp[n] + dgtp[n] <=> cdp[n] + dgdp[n]
CYTK11,"Cytidylate Kinase (dCMP, dGTP)",Nucleotide interconversion,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,51727.1,G_51727__46__1,dcmp[c] + dgtp[c] <=> dcdp[c] + dgdp[c]
CYTK11n,"Cytidylate Kinase (dCMP, dGTP), Nuclear",Nucleotide interconversion,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,51727.1,G_51727__46__1,dcmp[n] + dgtp[n] <=> dcdp[n] + dgdp[n]
CYTK12,"Cytidylate Kinase (dCMP, dCTP)",Nucleotide interconversion,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,51727.1,G_51727__46__1,dcmp[c] + dctp[c] <=> 2.0 dcdp[c]
CYTK12n,"Cytidylate Kinase (dCMP, dCTP), Nuclear",Nucleotide interconversion,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,51727.1,G_51727__46__1,dcmp[n] + dctp[n] <=> 2.0 dcdp[n]
CYTK13,"Cytidylate Kinase (dCMP, dATP)",Nucleotide interconversion,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,51727.1,G_51727__46__1,datp[c] + dcmp[c] <=> dadp[c] + dcdp[c]
CYTK13n,"Cytidylate Kinase (dCMP, dATP), Nuclear",Nucleotide interconversion,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,51727.1,G_51727__46__1,datp[n] + dcmp[n] <=> dadp[n] + dcdp[n]
CYTK14,"Cytidylate Kinase (dCMP, UTP)",Nucleotide interconversion,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,51727.1,G_51727__46__1,dcmp[c] + utp[c] <=> dcdp[c] + udp[c]
CYTK14n,"Cytidylate Kinase (dCMP, CTP), Nuclear",Nucleotide interconversion,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,51727.1,G_51727__46__1,dcmp[n] + utp[n] <=> dcdp[n] + udp[n]
CYTK1m,"Cytidylate Kinase (CMP), Mitochondrial",Nucleotide interconversion,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,129607.1,G_129607__46__1,atp[m] + cmp[m] <=> adp[m] + cdp[m]
CYTK1n,"Cytidylate Kinase (CMP), Nuclear",Nucleotide interconversion,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,51727.1,G_51727__46__1,atp[n] + cmp[n] <=> adp[n] + cdp[n]
CYTK2n,"Cytidylate Kinase (dCMP), Nuclear",Nucleotide interconversion,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,51727.1,G_51727__46__1,atp[n] + dcmp[n] <=> adp[n] + dcdp[n]
CYTK3n,"Cytidylate Kinase (dCMP, CTP), Nuclear",Nucleotide interconversion,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,51727.1,G_51727__46__1,ctp[n] + dcmp[n] <=> cdp[n] + dcdp[n]
CYTK4n,"Cytidylate Kinase (dCMP, GTP), Nuclear",Nucleotide interconversion,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,51727.1,G_51727__46__1,dcmp[n] + gtp[n] <=> dcdp[n] + gdp[n]
CYTK5,Cytidylate Kinase (dCMP),Nucleotide interconversion,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,51727.1,G_51727__46__1,ctp[c] + dcmp[c] <=> cdp[c] + dcdp[c]
CYTK5n,"Cytidylate Kinase (CMP), Nuclear",Nucleotide interconversion,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,51727.1,G_51727__46__1,cmp[n] + gtp[n] <=> cdp[n] + gdp[n]
CYTK6,"Cytidylate Kinase (CMP, CTP)",Nucleotide interconversion,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,51727.1,G_51727__46__1,cmp[c] + ctp[c] <=> 2.0 cdp[c]
CYTK6n,"Cytidylate Kinase (CMP, CTP), Nuclear",Nucleotide interconversion,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,51727.1,G_51727__46__1,cmp[n] + ctp[n] <=> 2.0 cdp[n]
CYTK7,"Cytidylate Kinase (CMP, UTP)",Nucleotide interconversion,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,51727.1,G_51727__46__1,cmp[c] + utp[c] <=> cdp[c] + udp[c]
CYTK7n,"Cytidylate Kinase (CMP, UTP), Nuclear",Nucleotide interconversion,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,51727.1,G_51727__46__1,cmp[n] + utp[n] <=> cdp[n] + udp[n]
CYTK8,"Cytidylate Kinase (CMP, dATP)",Nucleotide interconversion,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,51727.1,G_51727__46__1,cmp[c] + datp[c] <=> cdp[c] + dadp[c]
HMR_2982,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,8,23305.1;2181.1;2182.1;2180.1;11001.1;51703.1;23205.1;81616.1,G_23305__46__1;G_2181__46__1;G_2182__46__1;G_2180__46__1;G_11001__46__1;G_51703__46__1;G_23205__46__1;G_81616__46__1,atp[r] + coa[r] + strdnc[r] <=> amp[r] + ppi[r] + strdnccoa[r]
HMR_3859,(R)-Lactate:Ferricytochrome-C 2-Oxidoreductase,Pyruvate metabolism,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,2,197257.1;124637.1,G_197257__46__1;G_124637__46__1,2.0 ficytC[m] + lac_D[c] --> 2.0 focytC[m] + 2.0 h[c] + pyr[c]
DCSPTN1CPT2,Carnitine Transferase,Fatty acid oxidation,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,1376.1,G_1376__46__1,coa[m] + dcsptn1crn[m] <=> crn[m] + dcsptn1coa[m]
HMR_3864,HMR_3864,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,2,10165.1;8604.1,G_10165__46__1;G_8604__46__1,3sala[m] + glu_L[c] + h[c] --> 3sala[c] + glu_L[m] + h[m]
HMR_3951,HMR_3951,"Transport, extracellular",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,0,,,na1[c] + so3[c] <=> na1[e] + so3[e]
HMR_4964,HMR_4964,"Transport, mitochondrial",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,6576.1,G_6576__46__1,cit[c] + h[c] + mal_L[m] --> cit[m] + h[m] + mal_L[c]
HMR_4938,HMR_4938,"Transport, extracellular",0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,1,64849.1,G_64849__46__1,3.0 na1[e] + succ[e] --> 3.0 na1[c] + succ[c]
HMR_4777,"L-Proline, 2-Oxoglutarate:Oxygen Oxidoreductase (4-Hydroxylating)",Arginine and proline metabolism,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,3,283208.1;5033.1;8974.1,G_283208__46__1;G_5033__46__1;G_8974__46__1,akg[m] + o2[m] + pro_L[m] --> 4hpro_LT[m] + co2[m] + succ[m]
HMR_4776,"L-Proline, 2-Oxoglutarate:Oxygen Oxidoreductase (4-Hydroxylating)",Arginine and proline metabolism,0.029528056441593797,0.029528056441593797,1.0,100.0,MINIMAL,optimal,3,283208.1;5033.1;8974.1,G_283208__46__1;G_5033__46__1;G_8974__46__1,akg[c] + o2[c] + pro_L[c] --> 4hpro_LT[c] + co2[c] + succ[c]
